Source,Target,Color
STAT4,RPL3,green
STAT4,BLOC1S1,green
STAT4,IQGAP2,green
STAT4,CTD-2020K17.1,green
STAT4,TAPBP,green
STAT4,MGST1,green
STAT4,PTCH2,green
STAT4,KLHL7,green
STAT4,PTPN11,green
STAT4,RPS4X,green
STAT4,MYCBP,green
STAT4,LY86,green
STAT4,PDLIM7,green
STAT4,MORC2,green
STAT4,COMTD1,green
STAT4,FEM1B,green
STAT4,ZNF467,green
STAT4,FAM105A,green
STAT4,DENND6B,green
STAT4,PDLIM1,green
STAT4,RP11-488L18.10,green
STAT4,SH3BGRL,green
STAT4,ITGA6,green
STAT4,TDG,blue
STAT4,NOL9,blue
STAT4,EED,blue
STAT4,AP5Z1,blue
STAT4,DCAF8,blue
STAT4,METTL17,blue
STAT4,LACTB,blue
STAT4,ZBTB38,blue
STAT4,PNO1,blue
STAT4,PHF23,blue
STAT4,TMEM138,blue
STAT4,USP36,blue
STAT4,COQ2,blue
STAT4,FAM217B,blue
STAT4,PSD4,blue
STAT4,CDC42SE2,blue
STAT4,SELPLG,blue
STAT4,BISPR,blue
STAT4,ARFGAP3,blue
STAT4,TWISTNB,blue
STAT4,PLEKHA2,blue
STAT4,SRSF3,blue
STAT4,THAP9-AS1,blue
STAT4,FLJ37453,blue
STAT4,RNF130,blue
STAT4,ADIPOR2,blue
STAT4,DCTN4,blue
STAT4,UNC45A,blue
STAT4,GLMN,blue
STAT4,KANSL1-AS1,blue
STAT4,C5orf17,blue
STAT4,WIPF2,blue
STAT4,TRIOBP,blue
STAT4,CHST11,blue
STAT4,TRMT13,blue
STAT4,UBXN2A,blue
STAT4,TANGO2,blue
STAT4,STX4,blue
STAT4,S100PBP,blue
STAT4,RNF40,blue
STAT4,DDX19A,blue
STAT4,DYRK1A,blue
STAT4,BRAT1,blue
STAT4,MLH1,blue
STAT4,RNF41,blue
STAT4,GNB4,blue
STAT4,PPAN,blue
STAT4,RGS18,blue
STAT4,PDLIM2,blue
STAT4,TMEM245,blue
STAT4,RERE,blue
STAT4,EIF4G3,blue
STAT4,GIMAP2,blue
STAT4,RP11-796E2.4,blue
STAT4,GCC2,blue
STAT4,UNC13D,blue
STAT4,ELAC2,blue
STAT4,TOB1,blue
STAT4,STX16,blue
STAT4,WDR82,blue
STAT4,PDXK,blue
STAT4,ZNF524,blue
STAT4,TMEM123,blue
STAT4,AP2A2,blue
STAT4,RBX1,blue
STAT4,UPF2,blue
STAT4,CPPED1,blue
STAT4,P4HB,blue
STAT4,NECAP1,blue
STAT4,ZNF317,blue
STAT4,TYK2,blue
STAT4,BAK1,blue
STAT4,SLC35E3,blue
STAT4,CEP85L,blue
STAT4,NANS,blue
STAT4,NFYC,blue
STAT4,PARP14,blue
STAT4,BRIX1,blue
STAT4,CD82,blue
STAT4,IL13RA1,blue
STAT4,PPP6R1,blue
STAT4,SLC35C2,blue
STAT4,PREPL,blue
STAT4,MED17,blue
STAT4,SEC24C,blue
STAT4,PDLIM5,blue
STAT4,RNF26,blue
STAT4,FAM35A,blue
STAT4,UBALD1,blue
STAT4,CAB39,blue
STAT4,AASDH,blue
STAT4,LPXN,blue
STAT4,SUPT5H,blue
STAT4,MTCH2,blue
STAT4,C1orf50,blue
STAT4,OSER1,blue
STAT4,GMFG,blue
STAT4,BTBD7,blue
STAT4,NFKBIL1,blue
STAT4,SCAND1,blue
STAT4,ATPAF2,blue
STAT4,DOK2,blue
STAT4,NDUFA2,blue
STAT4,RNPC3,blue
STAT4,DENND4A,blue
STAT4,LDHA,blue
STAT4,GNL3L,blue
STAT4,GLYR1,blue
STAT4,TMEM189,blue
STAT4,ALDH16A1,blue
STAT4,ARMC6,blue
STAT4,GIGYF2,blue
STAT4,RNF167,blue
STAT4,SSR1,blue
STAT4,RABIF,blue
STAT4,MFSD11,blue
STAT4,GTPBP1,blue
STAT4,RALY,blue
STAT4,GSN,blue
STAT4,MAVS,blue
STAT4,MEI1,blue
STAT4,OTUD5,blue
STAT4,GLIPR2,blue
STAT4,IDS,blue
STAT4,STK4,blue
STAT4,MRPL46,blue
STAT4,ITGB2-AS1,blue
STAT4,AKT1S1,blue
STAT4,IKBIP,blue
STAT4,EIF3M,blue
STAT4,AKAP7,blue
STAT4,NMRK1,blue
STAT4,DERA,blue
STAT4,RAB1B,blue
STAT4,TPK1,blue
STAT4,RIT1,blue
STAT4,RUFY1,blue
STAT4,SENP7,blue
STAT4,MRPL39,blue
STAT4,CLK1,blue
STAT4,TBC1D20,blue
STAT4,RCC2,blue
STAT4,GALK1,blue
STAT4,TRUB2,blue
STAT4,SLC7A6,blue
STAT4,IFNGR2,blue
STAT4,CTDP1,blue
STAT4,ARHGAP30,blue
STAT4,CRIP2,blue
STAT4,CTNNBIP1,blue
STAT4,UBR2,blue
STAT4,MOSPD3,blue
STAT4,LRPPRC,blue
STAT4,ZAP70,blue
STAT4,CSRP1,blue
STAT4,SLC18B1,blue
STAT4,NCL,blue
STAT4,IMP3,blue
STAT4,PLCB2,blue
STAT4,MAN2A1,blue
STAT4,SF3B5,blue
STAT4,PARP10,blue
STAT4,CUL4B,blue
STAT4,FAM117A,blue
STAT4,CDC37,blue
STAT4,DPP3,blue
STAT4,CTSB,blue
STAT4,PTP4A2,blue
STAT4,TSC22D4,blue
STAT4,CA5B,blue
STAT4,GTF2H1,blue
STAT4,PIGC,blue
STAT4,NCF2,blue
STAT4,ACYP1,blue
STAT4,RHNO1,blue
STAT4,DDX17,blue
STAT4,GTF3C5,blue
STAT4,VPS26A,blue
STAT4,SLF2,blue
STAT4,TOP1MT,blue
STAT4,NCLN,blue
STAT4,EIF2B2,blue
STAT4,L3MBTL2,blue
STAT4,AP5M1,blue
STAT4,PSMB10,blue
STAT4,POLRMT,blue
STAT4,BCAS4,blue
STAT4,MAP1S,blue
STAT5A,DYRK1A,green
STAT5A,PPAN,green
STAT5A,MCL1,green
STAT5A,KDSR,green
STAT5A,PPP6R1,green
STAT5A,MDS2,green
STAT5A,CISH,green
STAT5A,OTUD5,green
STAT5A,RPL3,green
STAT5A,PLEKHF1,green
STAT5A,RFFL,green
STAT5A,PTRH1,blue
STAT5A,REEP3,blue
STAT5A,KANSL1-AS1,blue
STAT5A,UCP2,blue
STAT5A,SOCS3,blue
STAT5A,ERAP1,blue
STAT5A,C5orf17,blue
STAT5A,FAM134B,blue
STAT5A,PI4KA,blue
STAT5A,RRBP1,blue
STAT5A,WIPF2,blue
STAT5A,LAMTOR3,blue
STAT5A,ARPC4,blue
STAT5A,TRIOBP,blue
STAT5A,HMOX1,blue
STAT5A,SAT1,blue
STAT5A,PID1,blue
STAT5A,RP2,blue
STAT5A,TMA7,blue
STAT5A,CD93,blue
STAT5A,JUNB,blue
STAT5A,CHST11,blue
STAT5A,UQCRH,blue
STAT5A,TRMT13,blue
STAT5A,CLPTM1L,blue
STAT5A,CLEC4E,blue
STAT5A,ICOS,blue
STAT5A,DPP4,blue
STAT5A,UBXN2A,blue
STAT5A,TANGO2,blue
STAT5A,SMPD1,blue
STAT5A,STX4,blue
STAT5A,TMEM214,blue
STAT5A,EZR,blue
STAT5A,CD4,blue
STAT5A,S100PBP,blue
STAT5A,PYGL,blue
STAT5A,RNF40,blue
STAT5A,DDX19A,blue
STAT5A,RPS9,blue
STAT5A,TBX21,blue
STAT5A,GPR171,blue
STAT5A,FOSL2,blue
STAT5A,TPRA1,blue
STAT5A,ZNF609,blue
STAT5A,BRAT1,blue
STAT5A,TMEM91,blue
STAT5A,MLH1,blue
STAT5A,RNF41,blue
STAT5A,SLC8A1,blue
STAT5A,GNB4,blue
STAT5A,EFCAB2,blue
STAT5A,CTD-2035E11.3,blue
STAT5A,CD302,blue
STAT5A,IRAK3,blue
STAT5A,IER2,blue
STAT5A,RGS18,blue
STAT5A,CLEC11A,blue
STAT5A,KIAA0232,blue
STAT5A,PDLIM2,blue
STAT5A,TMEM245,blue
STAT5A,MS4A1,blue
STAT5A,RERE,blue
STAT5A,TMX3,blue
STAT5A,HIVEP3,blue
STAT5A,SIRPB1,blue
STAT5A,GIMAP2,blue
STAT5A,MGST2,blue
STAT5A,RP11-796E2.4,blue
STAT5A,GCC2,blue
STAT5A,UNC13D,blue
STAT5A,N4BP2L2,blue
STAT5A,FPR1,blue
STAT5A,RPL22L1,blue
STAT5A,ELAC2,blue
STAT5A,FAM129C,blue
STAT5A,LBH,blue
STAT5A,TOB1,blue
STAT5A,ISG20,blue
STAT5A,BACH1,blue
STAT5A,C5AR1,blue
STAT5A,RPL18A,blue
STAT5A,EIF4G2,blue
STAT5A,STX16,blue
STAT5A,WDR82,blue
STAT5A,PDXK,blue
STAT5A,ZNF524,blue
STAT5A,PTPN9,blue
STAT5A,TMEM123,blue
STAT5A,RBX1,blue
STAT5A,MFSD14B,blue
STAT5A,QDPR,blue
STAT5A,MYL6,blue
STAT5A,UPF2,blue
STAT5A,CPPED1,blue
STAT5A,OSCAR,blue
STAT5A,P4HB,blue
STAT5A,NECAP1,blue
STAT5A,GDI2,blue
STAT5A,ZNF317,blue
STAT5A,TYK2,blue
STAT5A,DYNLL1,blue
STAT5A,BAK1,blue
STAT5A,SLC35E3,blue
STAT5A,CEP85L,blue
STAT5A,RPS2,blue
STAT5A,SUB1,blue
STAT5A,SMARCAD1,blue
STAT5A,NANS,blue
STAT5A,RPS8,blue
STAT5A,DHRS3,blue
STAT5A,TUBA1A,blue
STAT5A,NFYC,blue
STAT5A,PARP14,blue
STAT5A,BRIX1,blue
STAT5A,NFKBIL1,blue
STAT5A,TNFRSF13C,blue
STAT5A,CD82,blue
STAT5A,SCAMP1,blue
STAT5A,SCAND1,blue
STAT5A,IL13RA1,blue
STAT5A,HNMT,blue
STAT5A,SLC35C2,blue
STAT5A,CD300E,blue
STAT5A,PREPL,blue
STAT5A,HSBP1L1,blue
STAT5A,SPON2,blue
STAT5A,SEMA4A,blue
STAT5A,CSF2RA,blue
STAT5A,STK17A,blue
STAT5A,MED17,blue
STAT5A,IGHD,blue
STAT5A,PRMT7,blue
STAT5A,SEC24C,blue
STAT5A,PDLIM5,blue
STAT5A,RNF26,blue
STAT5A,FAM35A,blue
STAT5A,UBALD1,blue
STAT5A,OBFC1,blue
STAT5A,CAB39,blue
STAT5A,AASDH,blue
STAT5A,LPXN,blue
STAT5A,SUPT5H,blue
STAT5A,TOM1,blue
STAT5A,ETS2,blue
STAT5A,ASGR1,blue
STAT5A,MTCH2,blue
STAT5A,PLEKHB1,blue
STAT5A,C1orf50,blue
STAT5A,CCL4L2,blue
STAT5A,OSER1,blue
STAT5A,RPL36A,blue
STAT5A,GMFG,blue
STAT5A,AC013264.2,blue
STAT5A,HOXB-AS1,blue
STAT5A,NRGN,blue
STAT5A,DENND5A,blue
STAT5A,APOL2,blue
STAT5A,ATXN1,blue
STAT5A,BTBD7,blue
STAT5A,LRRC25,blue
STAT5A,GSN,blue
STAT5A,KCTD12,blue
STAT5A,ANPEP,blue
STAT5A,H3F3B,blue
STAT5A,EVI5,blue
STAT5A,ATPAF2,blue
STAT5A,DOK2,blue
STAT5A,RPS17,blue
STAT5A,NDUFA2,blue
STAT5A,QPCT,blue
STAT5A,TXNDC15,blue
STAT5A,RNPC3,blue
STAT5A,HENMT1,blue
STAT5A,INPP4A,blue
STAT5A,DENND4A,blue
STAT5A,BEX5,blue
STAT5A,MT-ND3,blue
STAT5A,LDHA,blue
STAT5A,SLC31A2,blue
STAT5A,MVP,blue
STAT5A,HNRNPLL,blue
STAT5A,USP38,blue
STAT5A,LINC00152,blue
STAT5A,CD40LG,blue
STAT5A,GNL3L,blue
STAT5A,ZCCHC8,blue
STAT5A,GLYR1,blue
STAT5A,TMEM189,blue
STAT5A,LINS1,blue
STAT5A,ALDH16A1,blue
STAT5A,CD226,blue
STAT5A,TNFRSF1A,blue
STAT5A,TBC1D4,blue
STAT5A,PLAC8,blue
STAT5A,ARMC6,blue
STAT5A,HLA-DQA1,blue
STAT5A,GIGYF2,blue
STAT5A,RNF167,blue
STAT5A,SSR1,blue
STAT5A,RABIF,blue
STAT5A,HLA-A,blue
STAT5A,FOSB,blue
STAT5A,AC013461.1,blue
STAT5A,MFSD11,blue
STAT5A,GTPBP1,blue
STAT5A,RALY,blue
STAT5A,MIR4435-2HG,blue
STAT5A,ATP2B4,blue
STAT5A,MAVS,blue
STAT5A,MEI1,blue
STAT5A,TRUB2,blue
STAT5A,MAPK6,blue
STAT5A,GLIPR2,blue
STAT5A,IDS,blue
STAT5A,SSBP3,blue
STAT5A,MBD4,blue
STAT5A,STK4,blue
STAT5A,FAHD2A,blue
STAT5A,TIGIT,blue
STAT5A,EEF1B2,blue
STAT5A,HELB,blue
STAT5A,MRPL46,blue
STAT5A,ITGB2-AS1,blue
STAT5A,IMPA2,blue
STAT5A,NOC4L,blue
STAT5A,AKT1S1,blue
STAT5A,JUN,blue
STAT5A,IKBIP,blue
STAT5A,AKAP7,blue
STAT5A,NMRK1,blue
STAT5A,DERA,blue
STAT5A,RAB1B,blue
STAT5A,TPK1,blue
STAT5A,RIT1,blue
STAT5A,RUFY1,blue
STAT5A,SENP7,blue
STAT5A,MRPL39,blue
STAT5A,CLK1,blue
STAT5A,TBC1D20,blue
STAT5A,RCC2,blue
STAT5A,LSM7,blue
STAT5A,PPM1F,blue
STAT5A,TFEC,blue
STAT5A,SNHG7,blue
STAT5A,SLC7A6,blue
STAT5A,IFNGR2,blue
STAT5A,CTDP1,blue
STAT5A,CRIP2,blue
STAT5A,UBR2,blue
STAT5A,FCMR,blue
STAT5A,GSTP1,blue
STAT5A,ARL5B,blue
STAT5A,LRPPRC,blue
STAT5A,MIAT,blue
STAT5A,CTA-292E10.6,blue
STAT5A,ZAP70,blue
STAT5A,CSRP1,blue
STAT5A,SLC18B1,blue
STAT5A,NCL,blue
STAT5A,IMP3,blue
STAT5A,C4orf3,blue
STAT5A,PLCB2,blue
STAT5A,CYFIP1,blue
STAT5A,RHOH,blue
STAT5A,SLA2,blue
STAT5A,SGK1,blue
STAT5A,MAN2A1,blue
STAT5A,SF3B5,blue
STAT5A,PARP10,blue
STAT5A,MYCBP,blue
STAT5A,CUL4B,blue
STAT5A,FAM117A,blue
STAT5A,CDC37,blue
STAT5A,DPP3,blue
STAT5A,CTSB,blue
STAT5A,COMMD6,blue
STAT5A,PTP4A2,blue
STAT5A,TSC22D4,blue
STAT5A,ATP5I,blue
STAT5A,RPLP1,blue
STAT5A,NBEAL1,blue
STAT5A,CA5B,blue
STAT5A,CDC37L1,blue
STAT5A,GTF2H1,blue
STAT5A,HAVCR2,blue
STAT5A,SLC16A3,blue
STAT5A,PIGC,blue
STAT5A,SLC25A5,blue
STAT5A,LRRN3,blue
STAT5A,CD69,blue
STAT5A,NCF2,blue
STAT5A,ACYP1,blue
STAT5A,BLOC1S1,blue
STAT5A,METTL17,blue
STAT5A,IQGAP2,blue
STAT5A,CTD-2020K17.1,blue
STAT5A,GTF3C5,blue
STAT5A,TAPBP,blue
STAT5A,VPS26A,blue
STAT5A,TOP1MT,blue
STAT5A,MGST1,blue
STAT5A,PTCH2,blue
STAT5A,KLHL7,blue
STAT5A,PTPN11,blue
STAT5A,RPS4X,blue
STAT5A,NCLN,blue
STAT5A,LY86,blue
STAT5A,PDLIM7,blue
STAT5A,EIF2B2,blue
STAT5A,MORC2,blue
STAT5A,COMTD1,blue
STAT5A,FEM1B,blue
STAT5A,L3MBTL2,blue
STAT5A,AP5M1,blue
STAT5A,ZNF467,blue
STAT5A,FAM105A,blue
STAT5A,DENND6B,blue
STAT5A,PSMB10,blue
STAT5A,POLRMT,blue
STAT5A,BCAS4,blue
STAT5A,PDLIM1,blue
STAT5A,RP11-488L18.10,blue
STAT5A,SH3BGRL,blue
STAT5A,ITGA6,blue
STAT5A,GNAQ,blue
STAT5A,ERN1,blue
STAT5A,TDG,blue
STAT5A,TGFBI,blue
STAT5A,SWAP70,blue
STAT5A,SVIL,blue
STAT5A,SP100,blue
STAT5A,FNDC3A,blue
STAT5A,NOL9,blue
STAT5A,EED,blue
STAT5A,UBASH3A,blue
STAT5A,PPP1CA,blue
STAT5A,AP5Z1,blue
STAT5A,DCAF8,blue
STAT5A,MKL1,blue
STAT5A,LACTB,blue
STAT5A,ZBTB38,blue
STAT5A,PNO1,blue
STAT5A,CD5,blue
STAT5A,SLC1A5,blue
STAT5A,GBP5,blue
STAT5A,MTR,blue
STAT5A,GALK2,blue
STAT5A,YWHAB,blue
STAT5A,NBEAL2,blue
STAT5A,RP11-291B21.2,blue
STAT5A,PHF23,blue
STAT5A,DNAJC13,blue
STAT5A,MT-ND5,blue
STAT5A,TMEM138,blue
STAT5A,LPIN2,blue
STAT5A,USP36,blue
STAT5A,SOAT1,blue
STAT5A,COQ2,blue
STAT5A,FAM217B,blue
STAT5A,PSD4,blue
STAT5A,TMEM204,blue
STAT5A,CDC42SE2,blue
STAT5A,UAP1,blue
STAT5A,SELPLG,blue
STAT5A,BISPR,blue
STAT5A,DOCK5,blue
STAT5A,ARFGAP3,blue
STAT5A,SLC25A33,blue
STAT5A,MIEF1,blue
STAT5A,PNMA1,blue
STAT5A,ARPC3,blue
STAT5A,DYNC1LI2,blue
STAT5A,PLEKHA2,blue
STAT5A,SRSF3,blue
STAT5A,THAP9-AS1,blue
STAT5A,PDZD11,blue
STAT5A,LILRB3,blue
STAT5A,FLJ37453,blue
STAT5A,STOM,blue
STAT5A,RNF130,blue
STAT5A,AGO4,blue
STAT5A,ADIPOR2,blue
STAT5A,SPATA13,blue
STAT5A,SF1,blue
STAT5A,ACER3,blue
STAT5A,TRMT6,blue
STAT5A,GALM,blue
STAT5A,ZNF44,blue
STAT5A,SUPT3H,blue
STAT5A,PLXDC2,blue
STAT5A,ZADH2,blue
STAT5A,TRPS1,blue
STAT5A,UNC45A,blue
STAT5A,C9orf85,blue
STAT5A,SCCPDH,blue
STAT5A,APBA2,blue
STAT5A,CCL3L3,blue
STAT5A,AK5,blue
STAT5A,RALGPS2,blue
STAT5A,GLMN,blue
STAT5A,OGDH,blue
STAT5A,GABARAPL1,blue
STAT5A,MPST,blue
STAT5B,NFKBIL1,green
STAT5B,SCAMP1,green
STAT5B,HNMT,green
STAT5B,CD300E,green
STAT5B,HSBP1L1,green
STAT5B,SEMA4A,green
STAT5B,CSF2RA,green
STAT5B,IGHD,green
STAT5B,OBFC1,green
STAT5B,CAB39,green
STAT5B,SUPT5H,green
STAT5B,TOM1,green
STAT5B,ETS2,green
STAT5B,PLEKHB1,green
STAT5B,GMFG,green
STAT5B,AC013264.2,green
STAT5B,HOXB-AS1,green
STAT5B,DENND5A,green
STAT5B,ATXN1,green
STAT5B,LRRC25,green
STAT5B,KCTD12,green
STAT5B,ANPEP,green
STAT5B,H3F3B,green
STAT5B,EVI5,green
STAT5B,RPS17,green
STAT5B,NDUFA2,green
STAT5B,QPCT,green
STAT5B,HENMT1,green
STAT5B,TIGIT,green
STAT5B,INPP4A,green
STAT5B,BEX5,green
STAT5B,MT-ND3,green
STAT5B,SLC31A2,green
STAT5B,HNRNPLL,green
STAT5B,ALDH16A1,green
STAT5B,CD226,green
STAT5B,TBC1D4,green
STAT5B,PLAC8,green
STAT5B,HLA-DQA1,green
STAT5B,HLA-A,green
STAT5B,FOSB,green
STAT5B,SH3BP2,green
STAT5B,GPBP1,green
STAT5B,MIR4435-2HG,green
STAT5B,ATP2B4,green
STAT5B,CISH,green
STAT5B,OTUD5,green
STAT5B,SSBP3,green
STAT5B,STK4,green
STAT5B,HELB,green
STAT5B,ARL5B,green
STAT5B,IGFBP7,green
STAT5B,CYFIP1,green
STAT5B,IMPA2,green
STAT5B,AKT1S1,green
STAT5B,JUN,green
STAT5B,SULF2,green
STAT5B,PTPRC,green
STAT5B,LSM7,green
STAT5B,NBEAL1,green
STAT5B,SNHG7,green
STAT5B,CD69,green
STAT5B,CTNNBIP1,green
STAT5B,CSF1R,green
STAT5B,FCMR,green
STAT5B,MOSPD3,green
STAT5B,MIAT,green
STAT5B,CTA-292E10.6,green
STAT5B,C4orf3,green
STAT5B,RHOH,green
STAT5B,SLA2,green
STAT5B,MYCBP,green
STAT5B,FAM117A,green
STAT5B,PTP4A2,green
STAT5B,ATP5I,green
STAT5B,RPLP1,green
STAT5B,CDC37L1,green
STAT5B,TESC,green
STAT5B,HAVCR2,green
STAT5B,PIGC,green
STAT5B,LRRN3,green
STAT5B,RPL3,green
STAT5B,AP5Z1,green
STAT5B,TAPBP,green
STAT5B,TOP1MT,green
STAT5B,RPS4X,green
STAT5B,NCLN,green
STAT5B,LY86,green
STAT5B,EIF2B2,green
STAT5B,MORC2,green
STAT5B,COMTD1,green
STAT5B,ZNF467,green
STAT5B,FAM105A,green
STAT5B,DENND6B,green
STAT5B,SH3BGRL,green
STAT5B,ITGA6,green
STAT5B,GNAQ,green
STAT5B,ERN1,green
STAT5B,TGFBI,green
STAT5B,SVIL,green
STAT5B,SPATA13,green
STAT5B,FNDC3A,green
STAT5B,NOL9,green
STAT5B,SF1,green
STAT5B,UBASH3A,green
STAT5B,PPP1CA,green
STAT5B,MKL1,green
STAT5B,ZBTB38,green
STAT5B,SLC1A5,green
STAT5B,GBP5,green
STAT5B,ZADH2,green
STAT5B,PLEKHF1,green
STAT5B,GALK2,green
STAT5B,AHR,green
STAT5B,YWHAB,green
STAT5B,NBEAL2,green
STAT5B,DNAJC13,green
STAT5B,MT-ND5,green
STAT5B,LPIN2,green
STAT5B,USP36,green
STAT5B,FAM217B,green
STAT5B,TMEM204,green
STAT5B,BISPR,green
STAT5B,DOCK5,green
STAT5B,SLC25A33,green
STAT5B,MIEF1,green
STAT5B,PNMA1,green
STAT5B,ARPC3,green
STAT5B,TWISTNB,green
STAT5B,PLEKHA2,green
STAT5B,THAP9-AS1,green
STAT5B,PDZD11,green
STAT5B,LILRB3,green
STAT5B,STOM,green
STAT5B,AGO4,green
STAT5B,GALM,green
STAT5B,ZNF44,green
STAT5B,PLXDC2,green
STAT5B,APBA2,green
STAT5B,CCL3L3,green
STAT5B,AK5,green
STAT5B,RFFL,green
STAT5B,PYGL,green
STAT5B,PTRH1,green
STAT5B,REEP3,green
STAT5B,UCP2,green
STAT5B,SOCS3,green
STAT5B,FAM134B,green
STAT5B,PI4KA,green
STAT5B,CTD-2035E11.3,green
STAT5B,LAMTOR3,green
STAT5B,ARPC4,green
STAT5B,SAT1,green
STAT5B,PID1,green
STAT5B,TMA7,green
STAT5B,CD93,green
STAT5B,JUNB,green
STAT5B,UQCRH,green
STAT5B,CLPTM1L,green
STAT5B,CLEC4E,green
STAT5B,ICOS,green
STAT5B,DPP4,green
STAT5B,STX4,green
STAT5B,TMEM214,green
STAT5B,EZR,green
STAT5B,CD4,green
STAT5B,DDX19A,green
STAT5B,RPS9,green
STAT5B,GPR171,green
STAT5B,FOSL2,green
STAT5B,ZNF609,green
STAT5B,BRAT1,green
STAT5B,TMEM91,green
STAT5B,SLC8A1,green
STAT5B,CD302,green
STAT5B,IRAK3,green
STAT5B,CLEC11A,green
STAT5B,KIAA0232,green
STAT5B,BAK1,green
STAT5B,SGTB,green
STAT5B,MS4A1,green
STAT5B,TMX3,green
STAT5B,HIVEP3,green
STAT5B,SIRPB1,green
STAT5B,MGST2,green
STAT5B,FPR1,green
STAT5B,RPL22L1,green
STAT5B,GNG2,green
STAT5B,TOB1,green
STAT5B,ISG20,green
STAT5B,C5AR1,green
STAT5B,RPL18A,green
STAT5B,EIF4G2,green
STAT5B,STX16,green
STAT5B,WDR82,green
STAT5B,PDXK,green
STAT5B,RBX1,green
STAT5B,QDPR,green
STAT5B,GNAI2,green
STAT5B,MYL6,green
STAT5B,LILRA1,green
STAT5B,OSCAR,green
STAT5B,KDSR,green
STAT5B,LMNB1,green
STAT5B,GDI2,green
STAT5B,DYNLL1,green
STAT5B,RPS2,green
STAT5B,SUB1,green
STAT5B,NANS,green
STAT5B,RPS8,green
STAT5B,DHRS3,green
STAT5B,TUBA1A,green
STAT5B,TRG-AS1,green
STAT5B,RPL36A,green
STAT5B,NCF1,green
STAT5B,NRGN,green
STAT5B,TNFRSF13C,blue
STAT5B,CD82,blue
STAT5B,SCAND1,blue
STAT5B,IL13RA1,blue
STAT5B,PPP6R1,blue
STAT5B,SLC35C2,blue
STAT5B,PREPL,blue
STAT5B,SPON2,blue
STAT5B,STK17A,blue
STAT5B,MED17,blue
STAT5B,SEC24C,blue
STAT5B,PDLIM5,blue
STAT5B,RNF26,blue
STAT5B,FAM35A,blue
STAT5B,UBALD1,blue
STAT5B,PRKAR2A,blue
STAT5B,AASDH,blue
STAT5B,LPXN,blue
STAT5B,ASGR1,blue
STAT5B,MTCH2,blue
STAT5B,C1orf50,blue
STAT5B,CCL4L2,blue
STAT5B,OSER1,blue
STAT5B,GIGYF2,blue
STAT5B,APOL2,blue
STAT5B,BTBD7,blue
STAT5B,GSN,blue
STAT5B,MDS2,blue
STAT5B,ATPAF2,blue
STAT5B,DOK2,blue
STAT5B,TXNDC15,blue
STAT5B,RNPC3,blue
STAT5B,DENND4A,blue
STAT5B,MFSD10,blue
STAT5B,HP1BP3,blue
STAT5B,LDHA,blue
STAT5B,MVP,blue
STAT5B,USP38,blue
STAT5B,LINC00152,blue
STAT5B,CD40LG,blue
STAT5B,GNL3L,blue
STAT5B,ZCCHC8,blue
STAT5B,GLYR1,blue
STAT5B,TMEM189,blue
STAT5B,LINS1,blue
STAT5B,TNFRSF1A,blue
STAT5B,ARMC6,blue
STAT5B,RNF167,blue
STAT5B,SSR1,blue
STAT5B,RABIF,blue
STAT5B,AC013461.1,blue
STAT5B,MFSD11,blue
STAT5B,GTPBP1,blue
STAT5B,RALY,blue
STAT5B,MAVS,blue
STAT5B,MEI1,blue
STAT5B,TRUB2,blue
STAT5B,TWF1,blue
STAT5B,MAPK6,blue
STAT5B,GLIPR2,blue
STAT5B,IDS,blue
STAT5B,MBD4,blue
STAT5B,FAHD2A,blue
STAT5B,GSTP1,blue
STAT5B,EEF1B2,blue
STAT5B,LRPPRC,blue
STAT5B,MRPL46,blue
STAT5B,ITGB2-AS1,blue
STAT5B,NOC4L,blue
STAT5B,IKBIP,blue
STAT5B,EIF3M,blue
STAT5B,AKAP7,blue
STAT5B,NMRK1,blue
STAT5B,DERA,blue
STAT5B,RAB1B,blue
STAT5B,TPK1,blue
STAT5B,RIT1,blue
STAT5B,RUFY1,blue
STAT5B,SENP7,blue
STAT5B,MRPL39,blue
STAT5B,CLK1,blue
STAT5B,TBC1D20,blue
STAT5B,RCC2,blue
STAT5B,GALK1,blue
STAT5B,PPM1F,blue
STAT5B,LINC00623,blue
STAT5B,CA5B,blue
STAT5B,TFEC,blue
STAT5B,SLC7A6,blue
STAT5B,IFNGR2,blue
STAT5B,CTDP1,blue
STAT5B,ARHGAP30,blue
STAT5B,CRIP2,blue
STAT5B,UBR2,blue
STAT5B,RHNO1,blue
STAT5B,ZAP70,blue
STAT5B,VPS26A,blue
STAT5B,CSRP1,blue
STAT5B,SLC18B1,blue
STAT5B,MGST1,blue
STAT5B,NCL,blue
STAT5B,IMP3,blue
STAT5B,PLCB2,blue
STAT5B,SGK1,blue
STAT5B,MAN2A1,blue
STAT5B,SF3B5,blue
STAT5B,PARP10,blue
STAT5B,CUL4B,blue
STAT5B,CDC37,blue
STAT5B,DPP3,blue
STAT5B,CTSB,blue
STAT5B,COMMD6,blue
STAT5B,TVP23B,blue
STAT5B,TSC22D4,blue
STAT5B,POLRMT,blue
STAT5B,GTF2H1,blue
STAT5B,SLC16A3,blue
STAT5B,CBWD2,blue
STAT5B,KIAA2013,blue
STAT5B,SLC25A5,blue
STAT5B,NCF2,blue
STAT5B,ACYP1,blue
STAT5B,BLOC1S1,blue
STAT5B,METTL17,blue
STAT5B,IQGAP2,blue
